0,47.766350,28.990810
0,47.766258,28.990779
1,47.766166,28.990748
1,47.766074,28.990717
2,47.765982,28.990686
3,47.765890,28.990655
3,47.765798,28.990624
4,47.765706,28.990593
5,47.765614,28.990562
5,47.765522,28.990531
6,47.765430,28.990500
6,47.765430,28.990500
7,47.765338,28.990469
7,47.765246,28.990438
8,47.765153,28.990407
9,47.765061,28.990376
9,47.764969,28.990344
10,47.764877,28.990313
11,47.764784,28.990282
12,47.764692,28.990251
12,47.764600,28.990220
12,47.764600,28.990220
13,47.764502,28.990185
14,47.764403,28.990150
15,47.764305,28.990115
17,47.764207,28.990080
18,47.764108,28.990045
19,47.764010,28.990010
19,47.764010,28.990010
21,47.763920,28.989993
23,47.763830,28.989977
25,47.763740,28.989960
25,47.763740,28.989960
31,47.763570,28.989930
31,47.763570,28.989930
32,47.763476,28.989919
33,47.763381,28.989907
34,47.763287,28.989896
35,47.763193,28.989884
36,47.763099,28.989873
37,47.763004,28.989861
38,47.762910,28.989850
38,47.762910,28.989850
39,47.762810,28.989842
40,47.762710,28.989833
41,47.762610,28.989825
42,47.762510,28.989817
43,47.762410,28.989808
44,47.762310,28.989800
44,47.762310,28.989800
46,47.762208,28.989793
47,47.762105,28.989785
49,47.762002,28.989777
51,47.761900,28.989770
51,47.761900,28.989770
53,47.761787,28.989767
55,47.761673,28.989763
57,47.761560,28.989760
57,47.761560,28.989760
59,47.761460,28.989767
61,47.761360,28.989773
63,47.761260,28.989780
63,47.761260,28.989780
65,47.761170,28.989790
66,47.761080,28.989800
67,47.760990,28.989810
68,47.760900,28.989820
70,47.760810,28.989830
70,47.760810,28.989830
71,47.760720,28.989844
72,47.760630,28.989858
74,47.760540,28.989872
75,47.760450,28.989886
76,47.760360,28.989900
76,47.760360,28.989900
77,47.760270,28.989930
79,47.760180,28.989960
80,47.760090,28.989990
81,47.760000,28.990020
83,47.759910,28.990050
83,47.759910,28.990050
83,47.759821,28.990081
83,47.759731,28.990112
84,47.759642,28.990143
84,47.759552,28.990174
84,47.759463,28.990206
85,47.759373,28.990237
85,47.759284,28.990268
85,47.759194,28.990299
86,47.759105,28.990330
