0,47.746070,28.957990
3,47.746050,28.957870
3,47.746050,28.957870
7,47.746020,28.957770
7,47.746020,28.957770
11,47.745980,28.957660
11,47.745980,28.957660
15,47.745950,28.957540
15,47.745950,28.957540
15,47.745950,28.957403
15,47.745950,28.957265
16,47.745950,28.957128
16,47.745950,28.956990
17,47.745950,28.956853
17,47.745950,28.956715
18,47.745950,28.956578
18,47.745950,28.956440
18,47.745950,28.956440
22,47.745950,28.956270
22,47.745950,28.956270
26,47.745950,28.956170
26,47.745950,28.956170
28,47.746060,28.956165
31,47.746170,28.956160
33,47.746280,28.956155
35,47.746390,28.956150
35,47.746390,28.956150
38,47.746480,28.956148
40,47.746570,28.956145
43,47.746660,28.956143
45,47.746750,28.956140
45,47.746750,28.956140
50,47.746880,28.956150
55,47.747010,28.956160
55,47.747010,28.956160
56,47.747105,28.956160
57,47.747200,28.956160
58,47.747295,28.956160
59,47.747390,28.956160
60,47.747485,28.956160
61,47.747580,28.956160
62,47.747675,28.956160
62,47.747770,28.956160
63,47.747865,28.956160
64,47.747960,28.956160
64,47.747960,28.956160
65,47.748055,28.956160
66,47.748150,28.956160
67,47.748245,28.956160
68,47.748340,28.956160
69,47.748435,28.956160
70,47.748530,28.956160
71,47.748625,28.956160
72,47.748720,28.956160
73,47.748815,28.956160
74,47.748910,28.956160
74,47.748910,28.956160
75,47.748910,28.956312
76,47.748910,28.956463
77,47.748910,28.956615
78,47.748910,28.956767
79,47.748910,28.956918
79,47.748910,28.957070
79,47.748910,28.957070
85,47.748910,28.957320
85,47.748910,28.957320
85,47.748910,28.957455
86,47.748910,28.957589
86,47.748910,28.957724
87,47.748910,28.957858
87,47.748910,28.957993
88,47.748910,28.958127
88,47.748910,28.958262
89,47.748910,28.958396
89,47.748910,28.958531
90,47.748910,28.958665
90,47.748910,28.958800
90,47.748910,28.958800
91,47.748910,28.958948
92,47.748910,28.959096
93,47.748910,28.959244
94,47.748910,28.959392
95,47.748910,28.959540
95,47.748910,28.959540
96,47.748910,28.959676
98,47.748910,28.959812
99,47.748910,28.959948
100,47.748910,28.960084
101,47.748910,28.960220
101,47.748910,28.960220
106,47.748910,28.960370
106,47.748910,28.960370
107,47.748910,28.960515
107,47.748910,28.960661
108,47.748910,28.960806
108,47.748910,28.960952
109,47.748910,28.961097
109,47.748910,28.961243
109,47.748910,28.961388
110,47.748910,28.961534
110,47.748910,28.961679
111,47.748910,28.961825
111,47.748910,28.961970
111,47.748910,28.961970
113,47.748910,28.962123
115,47.748910,28.962277
117,47.748910,28.962430
117,47.748910,28.962430
118,47.748908,28.962588
119,47.748906,28.962746
120,47.748904,28.962904
121,47.748902,28.963062
122,47.748900,28.963220
122,47.748900,28.963220
123,47.748900,28.963370
125,47.748900,28.963520
126,47.748900,28.963670
127,47.748900,28.963820
127,47.748900,28.963820
133,47.748900,28.963920
133,47.748900,28.963920
133,47.748899,28.964059
133,47.748899,28.964198
134,47.748898,28.964337
134,47.748898,28.964476
134,47.748897,28.964614
135,47.748897,28.964753
135,47.748896,28.964892
135,47.748896,28.965031
135,47.748895,28.965170
136,47.748894,28.965309
136,47.748894,28.965448
136,47.748893,28.965587
137,47.748893,28.965726
137,47.748892,28.965864
137,47.748892,28.966003
137,47.748891,28.966142
138,47.748891,28.966281
138,47.748890,28.966420
138,47.748890,28.966420
139,47.748885,28.966558
141,47.748880,28.966695
142,47.748875,28.966832
143,47.748870,28.966970
143,47.748870,28.966970
149,47.748860,28.967140
149,47.748860,28.967140
154,47.748840,28.967280
154,47.748840,28.967280
159,47.748800,28.967470
159,47.748800,28.967470
165,47.748760,28.967700
165,47.748760,28.967700
167,47.748750,28.967700
167,47.748750,28.967700
170,47.748740,28.967690
170,47.748740,28.967690
172,47.748730,28.967690
172,47.748730,28.967690
175,47.748720,28.967680
175,47.748720,28.967680
177,47.748710,28.967680
177,47.748710,28.967680
180,47.748690,28.967680
180,47.748690,28.967680
182,47.748680,28.967680
182,47.748680,28.967680
185,47.748670,28.967680
185,47.748670,28.967680
187,47.748660,28.967690
187,47.748660,28.967690
190,47.748650,28.967690
190,47.748650,28.967690
192,47.748630,28.967700
192,47.748630,28.967700
195,47.748620,28.967710
195,47.748620,28.967710
197,47.748610,28.967720
197,47.748610,28.967720
200,47.748600,28.967730
200,47.748600,28.967730
202,47.748590,28.967740
202,47.748590,28.967740
205,47.748580,28.967760
205,47.748580,28.967760
207,47.748570,28.967770
207,47.748570,28.967770
210,47.748560,28.967780
210,47.748560,28.967780
212,47.748560,28.967800
212,47.748560,28.967800
215,47.748550,28.967810
215,47.748550,28.967810
217,47.748550,28.967830
217,47.748550,28.967830
220,47.748540,28.967850
220,47.748540,28.967850
222,47.748540,28.967860
222,47.748540,28.967860
225,47.748540,28.967880
225,47.748540,28.967880
227,47.748530,28.967900
227,47.748530,28.967900
229,47.748405,28.967855
230,47.748280,28.967810
230,47.748280,28.967810
231,47.748185,28.967800
232,47.748090,28.967790
232,47.748090,28.967790
235,47.747920,28.967780
235,47.747920,28.967780
237,47.747910,28.967780
237,47.747910,28.967780
240,47.747750,28.967770
240,47.747750,28.967770
242,47.747600,28.967780
242,47.747600,28.967780
245,47.747430,28.967820
245,47.747430,28.967820
246,47.747340,28.967845
